time_s,amplitude
3.7919921875,2.7674255648
3.7929687500,2.5188037988
3.7939453125,2.7257907535
3.7949218750,1.1161968649
3.7958984375,-1.8268341611
3.7968750000,-2.5665748256
3.7978515625,-0.1725446876
3.7988281250,0.1938887402
3.7998046875,-0.3502120959
3.8007812500,1.5332205062
3.8017578125,0.6094694125
3.8027343750,3.0562182134
3.8037109375,3.8424149715
3.8046875000,0.3254876427
3.8056640625,-1.1955584330
3.8066406250,-1.7299296531
3.8076171875,-1.2664891254
3.8085937500,-0.1700906507
3.8095703125,1.0991208075
3.8105468750,-0.6954252380
3.8115234375,1.3101924995
3.8125000000,3.7684101154
3.8134765625,2.1951050813
3.8144531250,2.1671296540
3.8154296875,-0.9364868009
3.8164062500,-2.5200336628
3.8173828125,-0.8160046877
3.8183593750,0.2935536892
3.8193359375,-0.5228812293
3.8203125000,0.0976668731
3.8212890625,1.6010260290
3.8222656250,1.6592578386
3.8232421875,4.3815802390
3.8242187500,1.8359602919
3.8251953125,-1.4089850323
3.8261718750,-1.0075567313
3.8271484375,-1.5059553737
3.8281250000,-0.4291622911
3.8291015625,0.2668120746
3.8300781250,-0.0975136718
3.8310546875,-0.0997547279
3.8320312500,3.4179548674
3.8330078125,3.4724841439
3.8339843750,1.4610351253
3.8349609375,0.8929206414
3.8359375000,-2.4704241189
3.8369140625,-1.2711797147
3.8378906250,0.3108849551
3.8388671875,-0.6206570134
3.8398437500,-0.6363751349
3.8408203125,0.8883431842
3.8417968750,2.1685097189
3.8427734375,3.0826979356
3.8437500000,3.6787505646
3.8447265625,-0.8007890434
3.8457031250,-1.4138679068
3.8466796875,-0.4744932031
3.8476562500,-1.3097703575
3.8486328125,0.1640194684
3.8496093750,-0.4581046701
3.8505859375,-0.3296092504
3.8515625000,2.0581087032
3.8525390625,4.2622806923
3.8535156250,2.1258641775
3.8544921875,0.6500903430
3.8554687500,-0.5093710797
3.8564453125,-2.3958864994
3.8574218750,0.4391280148
3.8583984375,-0.3739702545
3.8593750000,-1.4505883613
3.8603515625,0.3174243073
3.8613281250,1.7940537194
3.8623046875,3.1055289010
3.8632812500,3.3883006793
3.8642578125,1.3352700449
3.8652343750,-2.0083079336
3.8662109375,-0.2268310748
3.8671875000,-0.5433983707
3.8681640625,-1.1781667541
3.8691406250,0.0698337669
3.8701171875,-1.1312753183
3.8710937500,1.3098654209
3.8720703125,3.8650469447
3.8730468750,3.2428829480
3.8740234375,0.7627632648
3.8750000000,-0.0035276180
3.8759765625,-1.2143727326
3.8769531250,-1.1145691714
3.8779296875,0.7559422206
3.8789062500,-1.9890718124
3.8798828125,-0.7910342725
3.8808593750,1.7371401602
3.8818359375,2.5496940565
3.8828125000,3.6400712389
3.8837890625,1.9882839384
3.8847656250,-0.6970660681
3.8857421875,-1.2334588507
3.8867187500,0.5329672186
3.8876953125,-1.3132077994
3.8886718750,-1.0283084180
3.8896484375,-0.3666241707
3.8906250000,-0.4100761176
3.8916015625,3.7019529104
3.8925781250,3.6616273646
3.8935546875,1.4620115330
3.8945312500,0.1470344148
3.8955078125,-0.3939710122
3.8964843750,-0.9642098017
3.8974609375,-0.1697605795
3.8984375000,-0.6049679729
3.8994140625,-2.5377298804
3.9003906250,1.2445252792
3.9013671875,2.6364796404
3.9023437500,2.9490740777
3.9033203125,3.0579714203
3.9042968750,-0.0762505399
3.9052734375,-0.8611526866
3.9062500000,0.0924307740
3.9072265625,-0.1076920750
3.9082031250,-2.0507548557
3.9091796875,-0.7400583452
3.9101562500,-0.2632705787
3.9111328125,1.6832284901
3.9121093750,4.7698981206
3.9130859375,1.7199623238
3.9140625000,0.5162337234
3.9150390625,0.1496232375
3.9160156250,-0.5163903145
3.9169921875,-0.4155127142
3.9179687500,-0.6522011109
3.9189453125,-2.0312890839
3.9199218750,-1.0112787715
3.9208984375,3.1783652343
3.9218750000,2.5848594181
3.9228515625,2.8609739217
3.9238281250,1.5186357064
3.9248046875,-1.0932738219
3.9257812500,0.4257878106
3.9267578125,0.1205970992
3.9277343750,-1.5252311612
3.9287109375,-2.0080536707
3.9296875000,-0.1637535042
3.9306640625,0.8692361935
3.9316406250,3.6204721435
3.9326171875,3.5905696000
3.9335937500,-0.0808445519
3.9345703125,0.8966986796
3.9355468750,0.0829119006
3.9365234375,-0.5058660488
3.9375000000,-0.5273049331
3.9384765625,-1.9933268901
3.9394531250,-1.6871076637
3.9404296875,1.5538788773
3.9414062500,3.6759158717
3.9423828125,1.9676833285
3.9433593750,2.3159603227
3.9443359375,0.0653278377
3.9453125000,-0.4169570583
3.9462890625,1.2367555951
3.9472656250,-1.4666395727
3.9482421875,-2.2282152653
3.9492187500,-1.1192957327
3.9501953125,0.7948076808
3.9511718750,2.4587297676
3.9521484375,3.8389561734
3.9531250000,1.3532580779
3.9541015625,-0.2022616425
3.9550781250,1.6301628129
3.9560546875,-0.5075126316
3.9570312500,-0.6187268072
3.9580078125,-1.5098305772
3.9589843750,-2.4774951576
3.9599609375,0.5393050060
3.9609375000,3.1332156560
3.9619140625,2.7981843095
3.9628906250,1.4525325562
3.9638671875,1.6025583921
3.9648437500,-0.3369168806
3.9658203125,0.8302117755
3.9667968750,0.1840361945
3.9677734375,-3.1440469737
3.9687500000,-1.4062371012
3.9697265625,0.0588118064
3.9707031250,1.9760078679
3.9716796875,3.2802435493
3.9726562500,2.3548071945
3.9736328125,0.1442476253
3.9746093750,1.0263448407
3.9755859375,1.4160912529
3.9765625000,-1.4392965979
3.9775390625,-1.0069849885
3.9785156250,-2.4565520161
3.9794921875,-1.0327459075
3.9804687500,2.8554004615
3.9814453125,2.7458576361
3.9824218750,1.7742590307
3.9833984375,1.3342215304
3.9843750000,1.1353153651
3.9853515625,0.1861209841
3.9863281250,0.9044223116
3.9873046875,-2.0806824882
3.9882812500,-3.1428678914
3.9892578125,0.3174511635
3.9902343750,0.9416395749
3.9912109375,2.9062439173
3.9921875000,2.6611312447
3.9931640625,0.7996628482
3.9941406250,0.8061058896
3.9951171875,1.8502392865
3.9960937500,-0.0103252698
3.9970703125,-2.1681023113
3.9980468750,-1.4469754637
3.9990234375,-2.1826470436
